city,timestamp,temperature,season
New York,2010-07-21,18.41039125329612,summer
New York,2010-07-22,29.900718755293198,summer
New York,2010-07-23,17.741200789063633,summer
New York,2010-07-24,17.482577824524153,summer
New York,2010-07-25,29.057280771633998,summer
New York,2010-07-26,24.235176661006584,summer
New York,2010-07-27,15.800741630386955,summer
New York,2010-07-28,25.611631609665412,summer
New York,2010-07-29,13.22205141126198,summer
New York,2010-07-30,17.027311886810807,summer
New York,2010-07-31,28.31683039832249,summer
New York,2010-08-01,31.343823378807144,summer
New York,2010-08-02,21.7750706460167,summer
New York,2010-08-03,15.712875742020561,summer
New York,2010-08-04,28.917787118790677,summer
New York,2010-08-05,23.750045667409346,summer
New York,2010-08-06,26.52591021938502,summer
New York,2010-08-07,24.210913430186714,summer
New York,2010-08-08,20.694447442709063,summer
New York,2010-08-09,24.99819267872284,summer
New York,2010-08-10,24.138457566236745,summer
New York,2010-08-11,21.573745433914,summer
New York,2010-08-12,19.92849650710667,summer
New York,2010-08-13,18.39266212212559,summer
New York,2010-08-14,25.522525752663295,summer
New York,2010-08-15,22.246373978753773,summer
New York,2010-08-16,26.641992531361158,summer
New York,2010-08-17,26.947657754276715,summer
New York,2010-08-18,31.786822439879188,summer
New York,2010-08-19,20.850416714399376,summer
New York,2010-08-20,24.81939379141606,summer
New York,2010-08-21,24.519035965974574,summer
New York,2010-08-22,23.19525875524916,summer
New York,2010-08-23,39.46612981879749,summer
New York,2010-08-24,23.234563560594353,summer
New York,2010-08-25,27.522061651242836,summer
New York,2010-08-26,24.959469618625626,summer
New York,2010-08-27,25.40589976107874,summer
New York,2010-08-28,34.01608616059218,summer
New York,2010-08-29,24.19329118429146,summer
New York,2010-08-30,24.828312839459876,summer
New York,2010-08-31,27.46744169326423,summer
New York,2010-09-01,14.336477454224276,autumn
New York,2010-09-02,12.95104914846064,autumn
New York,2010-09-03,17.06083870929704,autumn
New York,2010-09-04,7.570421956620008,autumn
New York,2010-09-05,14.703116694338648,autumn
New York,2010-09-06,16.712331816266914,autumn
New York,2010-09-07,15.08624185843638,autumn
New York,2010-09-08,15.595491904337509,autumn
New York,2010-09-09,14.841546355598732,autumn
New York,2010-09-10,21.50508233589462,autumn
New York,2010-09-11,17.394660861659474,autumn
New York,2010-09-12,11.818393029051988,autumn
New York,2010-09-13,16.21589500316098,autumn
New York,2010-09-14,23.734997247171506,autumn
New York,2010-09-15,24.066204876077677,autumn
New York,2010-09-16,15.110414037072124,autumn
New York,2010-09-17,14.103748467443673,autumn
New York,2010-09-18,15.238719191439674,autumn
New York,2010-09-19,12.977307684972661,autumn
New York,2010-09-20,14.818225427227725,autumn
New York,2010-09-21,24.211886582513433,autumn
New York,2010-09-22,7.0664669197224335,autumn
New York,2010-09-23,9.773445477259258,autumn
New York,2010-09-24,13.846652521708904,autumn
New York,2010-09-25,20.411033417466207,autumn
New York,2010-09-26,21.334234356025362,autumn
New York,2010-09-27,16.226042597572853,autumn
New York,2010-09-28,10.792706537511439,autumn
New York,2010-09-29,22.754383755429537,autumn
New York,2010-09-30,18.07975625078957,autumn
New York,2010-10-01,14.03626861017284,autumn
New York,2010-10-02,12.038152813789383,autumn
New York,2010-10-03,12.599886788655773,autumn
New York,2010-10-04,19.925897596515522,autumn
New York,2010-10-05,15.287631640919944,autumn
New York,2010-10-06,2.1423487367284935,autumn
New York,2010-10-07,7.745216411006764,autumn
New York,2010-10-08,15.184650420501558,autumn
New York,2010-10-09,23.606182265413004,autumn
New York,2010-10-10,10.318761383990953,autumn
New York,2010-10-11,0.5485132690368602,autumn
New York,2010-10-12,13.113489633104285,autumn
New York,2010-10-13,14.309101670606042,autumn
New York,2010-10-14,8.827052224366463,autumn
New York,2010-10-15,22.349548433169403,autumn
New York,2010-10-16,17.831418355563613,autumn
New York,2010-10-17,26.015497220816872,autumn
New York,2010-10-18,13.278116097511596,autumn
New York,2010-10-19,23.006818329848294,autumn
New York,2010-10-20,17.3481868423565,autumn
New York,2010-10-21,25.147107327754888,autumn
New York,2010-10-22,16.839415641103745,autumn
New York,2010-10-23,17.35253925250794,autumn
New York,2010-10-24,18.803751709706386,autumn
New York,2010-10-25,10.590225731130182,autumn
New York,2010-10-26,14.672692093026862,autumn
New York,2010-10-27,18.91737221651404,autumn
New York,2010-10-28,12.037366156796146,autumn
New York,2010-10-29,23.095155356921396,autumn
New York,2010-10-30,10.029485834424177,autumn
New York,2010-10-31,25.259101526229845,autumn
New York,2010-11-01,15.385892631181086,autumn
New York,2010-11-02,15.47250133401854,autumn
New York,2010-11-03,14.579492644722988,autumn
New York,2010-11-04,18.464305399722917,autumn
New York,2010-11-05,13.210676447088828,autumn
New York,2010-11-06,7.592082059972393,autumn
New York,2010-11-07,16.466377866475234,autumn
New York,2010-11-08,19.635227446205818,autumn
New York,2010-11-09,2.4310315222640266,autumn
New York,2010-11-10,16.545637233705342,autumn
New York,2010-11-11,12.830559268110214,autumn
New York,2010-11-12,11.790163081034802,autumn
New York,2010-11-13,6.596166651989764,autumn
New York,2010-11-14,11.595542942308747,autumn
New York,2010-11-15,16.644768378054525,autumn
New York,2010-11-16,8.437834946020047,autumn
New York,2010-11-17,19.575689474702642,autumn
New York,2010-11-18,17.18521496739127,autumn
New York,2010-11-19,19.566437166705125,autumn
New York,2010-11-20,13.10040394377735,autumn
New York,2010-11-21,18.908979539884342,autumn
New York,2010-11-22,7.702425759914658,autumn
New York,2010-11-23,13.184952847408853,autumn
New York,2010-11-24,8.438159005514452,autumn
New York,2010-11-25,12.000653147114347,autumn
New York,2010-11-26,24.88813753402936,autumn
New York,2010-11-27,20.64942546707913,autumn
New York,2010-11-28,15.05010041748398,autumn
New York,2010-11-29,12.473893489256401,autumn
New York,2010-11-30,22.279219703416526,autumn
New York,2010-12-01,1.9611745791680677,winter
New York,2010-12-02,0.1565553760211252,winter
New York,2010-12-03,-3.7056201322416786,winter
New York,2010-12-04,-5.598543734795344,winter
New York,2010-12-05,-6.3913071319632735,winter
New York,2010-12-06,2.8054243309597005,winter
New York,2010-12-07,3.259388381920045,winter
New York,2010-12-08,-9.379010231466347,winter
New York,2010-12-09,0.18901248635541007,winter
New York,2010-12-10,-0.45703181642416535,winter
New York,2010-12-11,-1.3596574171244644,winter
New York,2010-12-12,5.071991105294239,winter
New York,2010-12-13,6.617682300847463,winter
New York,2010-12-14,-5.4468988239892315,winter
New York,2010-12-15,-1.7494137484056271,winter
New York,2010-12-16,4.307900329235478,winter
New York,2010-12-17,-4.968373764502369,winter
New York,2010-12-18,-0.18202498341358686,winter
New York,2010-12-19,4.251254236112773,winter
New York,2010-12-20,-2.538064651505711,winter
New York,2010-12-21,-1.1460197143354942,winter
New York,2010-12-22,0.7912546448287827,winter
New York,2010-12-23,-2.38791494824874,winter
New York,2010-12-24,0.5739972950605842,winter
New York,2010-12-25,-1.743384782227132,winter
New York,2010-12-26,5.050741901667221,winter
New York,2010-12-27,-0.1662002676220165,winter
New York,2010-12-28,-9.42911568828006,winter
New York,2010-12-29,-3.376106586939967,winter
New York,2010-12-30,3.5410690831470264,winter
New York,2010-12-31,2.4779034892516254,winter
New York,2011-01-01,1.7566106219441822,winter
New York,2011-01-02,2.7696888397241843,winter
New York,2011-01-03,-7.637909078035172,winter
New York,2011-01-04,9.164620318373156,winter
New York,2011-01-05,1.4034337303302404,winter
New York,2011-01-06,-1.5137846247826616,winter
New York,2011-01-07,-3.156791597471584,winter
New York,2011-01-08,6.254395694362622,winter
New York,2011-01-09,9.983044336958358,winter
New York,2011-01-10,5.367742490481573,winter
New York,2011-01-11,0.19385954693112223,winter
New York,2011-01-12,-1.3345615710619405,winter
New York,2011-01-13,-1.34800849011271,winter
New York,2011-01-14,6.371176751524007,winter
New York,2011-01-15,-2.915724391667184,winter
New York,2011-01-16,2.1334967978739736,winter
New York,2011-01-17,-6.3214909951377996,winter
New York,2011-01-18,0.09606143908998438,winter
New York,2011-01-19,-0.09679087711673359,winter
New York,2011-01-20,6.534574816575436,winter
New York,2011-01-21,-7.66147205466055,winter
New York,2011-01-22,-8.61650123004392,winter
New York,2011-01-23,-2.9039573632550493,winter
New York,2011-01-24,-3.38204583240541,winter
New York,2011-01-25,-0.541362271463579,winter
New York,2011-01-26,3.355799194696927,winter
New York,2011-01-27,-0.22819934819992116,winter
New York,2011-01-28,-0.16569556941766111,winter
New York,2011-01-29,-3.1693946453258484,winter
New York,2011-01-30,2.5703400718866383,winter
New York,2011-01-31,-7.20664105916442,winter
New York,2011-02-01,1.0347902511337086,winter
New York,2011-02-02,-2.0808852517382044,winter
New York,2011-02-03,0.7839693795237006,winter
New York,2011-02-04,4.221691396735623,winter
New York,2011-02-05,3.8965923217679115,winter
New York,2011-02-06,7.655463257121528,winter
New York,2011-02-07,0.09529417008370383,winter
New York,2011-02-08,2.1385084227816518,winter
New York,2011-02-09,5.1688462290157,winter
New York,2011-02-10,7.7343713642069725,winter
New York,2011-02-11,3.118804951421769,winter
New York,2011-02-12,1.3119257542878833,winter
New York,2011-02-13,-6.817057854964692,winter
New York,2011-02-14,0.17649845988652657,winter
New York,2011-02-15,-2.9855861709345968,winter
New York,2011-02-16,-6.231505081176901,winter
New York,2011-02-17,5.927137236065199,winter
New York,2011-02-18,-0.8959743311801299,winter
New York,2011-02-19,-3.657535129729056,winter
New York,2011-02-20,-1.119683704313625,winter
New York,2011-02-21,7.7036811686498075,winter
New York,2011-02-22,5.396438201981601,winter
New York,2011-02-23,-3.8042333479064534,winter
New York,2011-02-24,-3.6686415763428903,winter
New York,2011-02-25,6.509556633293761,winter
New York,2011-02-26,-1.5113474373163402,winter
New York,2011-02-27,-1.5228479859373616,winter
New York,2011-02-28,2.5470956662226567,winter
New York,2011-03-01,5.303885469971475,spring
New York,2011-03-02,17.75960472539879,spring
New York,2011-03-03,10.929669187674428,spring
New York,2011-03-04,17.525645905196363,spring
New York,2011-03-05,7.6829839707271415,spring
New York,2011-03-06,7.619126529724468,spring
New York,2011-03-07,0.9112670085633656,spring
New York,2011-03-08,5.729676565117543,spring
New York,2011-03-09,6.407510005012774,spring
New York,2011-03-10,4.052599567928171,spring
New York,2011-03-11,14.821591562333404,spring
New York,2011-03-12,9.745252227131713,spring
New York,2011-03-13,5.956233081103659,spring
New York,2011-03-14,9.985827903810224,spring
New York,2011-03-15,4.82370295278325,spring
New York,2011-03-16,15.153461314487076,spring
New York,2011-03-17,11.736230750961033,spring
New York,2011-03-18,16.240306347561276,spring
New York,2011-03-19,14.215730453840512,spring
New York,2011-03-20,6.326614818143092,spring
New York,2011-03-21,6.6135242386534205,spring
New York,2011-03-22,9.772226836404222,spring
New York,2011-03-23,14.009068661758095,spring
New York,2011-03-24,18.780069790074414,spring
New York,2011-03-25,5.796749807535489,spring
New York,2011-03-26,20.895418874774805,spring
New York,2011-03-27,8.078165840488372,spring
New York,2011-03-28,-1.619396637866732,spring
New York,2011-03-29,3.0793625219896112,spring
New York,2011-03-30,10.356803488583328,spring
New York,2011-03-31,2.656692698805591,spring
New York,2011-04-01,19.664281321757976,spring
New York,2011-04-02,13.887613420512867,spring
New York,2011-04-03,4.128618343688056,spring
New York,2011-04-04,16.739761136416874,spring
New York,2011-04-05,13.800684902115822,spring
New York,2011-04-06,5.167444541575838,spring
New York,2011-04-07,7.319773632875171,spring
New York,2011-04-08,18.53072725750104,spring
New York,2011-04-09,5.832983067968413,spring
New York,2011-04-10,9.609475105189413,spring
New York,2011-04-11,4.6244982338838305,spring
New York,2011-04-12,12.862930687080858,spring
New York,2011-04-13,15.249089267319077,spring
New York,2011-04-14,7.019691980962425,spring
New York,2011-04-15,10.440175051282388,spring
New York,2011-04-16,3.767815420243438,spring
New York,2011-04-17,8.776024123583273,spring
New York,2011-04-18,-0.9899689664621505,spring
New York,2011-04-19,8.35861580666748,spring
New York,2011-04-20,3.826870251086695,spring
New York,2011-04-21,13.546447430843465,spring
New York,2011-04-22,6.191236844642695,spring
New York,2011-04-23,4.757872234037691,spring
New York,2011-04-24,2.7021439294435865,spring
New York,2011-04-25,9.37947321197343,spring
New York,2011-04-26,15.195694836965997,spring
New York,2011-04-27,9.129172123104523,spring
New York,2011-04-28,9.924006813051268,spring
New York,2011-04-29,5.240857062406824,spring
New York,2011-04-30,14.75228748771242,spring
New York,2011-05-01,2.7861663536782455,spring
New York,2011-05-02,9.960588670701325,spring
New York,2011-05-03,3.61752636448442,spring
New York,2011-05-04,13.583414338191005,spring
New York,2011-05-05,12.111330239710664,spring
New York,2011-05-06,1.2522804465446953,spring
New York,2011-05-07,5.022882375049162,spring
New York,2011-05-08,9.849746933947134,spring
New York,2011-05-09,19.61455577555342,spring
New York,2011-05-10,2.598155171834301,spring
New York,2011-05-11,12.283573629815217,spring
New York,2011-05-12,7.032855916940178,spring
New York,2011-05-13,9.409430378566984,spring
New York,2011-05-14,8.34006824223942,spring
New York,2011-05-15,17.01599189566089,spring
New York,2011-05-16,16.08745629365903,spring
New York,2011-05-17,12.961161950551547,spring
New York,2011-05-18,16.371770040357067,spring
New York,2011-05-19,14.64382170526741,spring
New York,2011-05-20,11.761246623798801,spring
New York,2011-05-21,13.343771265072325,spring
New York,2011-05-22,3.610565460991432,spring
New York,2011-05-23,4.818384171983194,spring
New York,2011-05-24,18.294380152294593,spring
New York,2011-05-25,9.479370440262413,spring
New York,2011-05-26,15.236666045020861,spring
New York,2011-05-27,17.655634211231842,spring
New York,2011-05-28,1.4333030853110724,spring
New York,2011-05-29,4.778968363027224,spring
New York,2011-05-30,11.472063221889622,spring
New York,2011-05-31,13.019703014367838,spring
New York,2011-06-01,20.18270001866473,summer
New York,2011-06-02,26.59204425063887,summer
New York,2011-06-03,21.181959734165286,summer
New York,2011-06-04,25.96055727967592,summer
New York,2011-06-05,33.2673495131216,summer
New York,2011-06-06,22.05310583650427,summer
New York,2011-06-07,27.569423377678035,summer
New York,2011-06-08,21.41890617384766,summer
New York,2011-06-09,18.652885115711104,summer
New York,2011-06-10,23.020293248899602,summer
New York,2011-06-11,29.90951349983159,summer
New York,2011-06-12,29.782568576568305,summer
New York,2011-06-13,26.62340785572929,summer
New York,2011-06-14,31.544204144042194,summer
New York,2011-06-15,27.795325279118938,summer
New York,2011-06-16,23.39536391154841,summer
New York,2011-06-17,29.79044823166931,summer
New York,2011-06-18,30.183750459866634,summer
New York,2011-06-19,24.016119629800546,summer
New York,2011-06-20,26.83383003131563,summer
New York,2011-06-21,23.768805767039616,summer
New York,2011-06-22,23.17021827184606,summer
New York,2011-06-23,15.674436752108292,summer
New York,2011-06-24,25.10931305052464,summer
New York,2011-06-25,26.500108719490562,summer
New York,2011-06-26,20.354083132845886,summer
New York,2011-06-27,30.463369943404317,summer
New York,2011-06-28,25.76283510323067,summer
New York,2011-06-29,25.931660129429094,summer
New York,2011-06-30,21.560006042168837,summer
New York,2011-07-01,31.81138960025487,summer
New York,2011-07-02,18.572941061021844,summer
New York,2011-07-03,24.70698573162038,summer
New York,2011-07-04,28.405345597400455,summer
New York,2011-07-05,15.330675989362764,summer
New York,2011-07-06,30.282082035138913,summer
New York,2011-07-07,30.082755263821916,summer
New York,2011-07-08,27.043524455583782,summer
New York,2011-07-09,35.226757282148924,summer
New York,2011-07-10,20.68132454303347,summer
New York,2011-07-11,30.521898377356873,summer
New York,2011-07-12,22.224429791072126,summer
New York,2011-07-13,23.810471259474664,summer
New York,2011-07-14,26.18349622613377,summer
New York,2011-07-15,20.437888533198823,summer
New York,2011-07-16,21.880709521906695,summer
New York,2011-07-17,30.490026942638202,summer
New York,2011-07-18,24.870142373126374,summer
New York,2011-07-19,23.4172056677911,summer
New York,2011-07-20,23.219747772294475,summer
New York,2011-07-21,25.684423213418725,summer
New York,2011-07-22,24.9214290844895,summer
New York,2011-07-23,22.054016376555722,summer
New York,2011-07-24,27.79273273684816,summer
New York,2011-07-25,21.469481841418506,summer
New York,2011-07-26,20.88633522424529,summer
New York,2011-07-27,16.928081434202525,summer
New York,2011-07-28,27.36106822194054,summer
New York,2011-07-29,19.365034254654994,summer
New York,2011-07-30,22.450363947171468,summer
New York,2011-07-31,28.30923917139631,summer
New York,2011-08-01,22.88527970189835,summer
New York,2011-08-02,26.023377842056163,summer
New York,2011-08-03,24.48118565551221,summer
New York,2011-08-04,14.925764478757236,summer
New York,2011-08-05,21.86849252555233,summer
New York,2011-08-06,31.0180963735645,summer
New York,2011-08-07,20.27153682111804,summer
New York,2011-08-08,25.975355017261286,summer
New York,2011-08-09,24.040937115367655,summer
New York,2011-08-10,30.231493335122508,summer
New York,2011-08-11,35.274028379616595,summer
New York,2011-08-12,19.336242020223207,summer
New York,2011-08-13,25.964734709188754,summer
New York,2011-08-14,38.90250524440677,summer
New York,2011-08-15,24.851604502092048,summer
New York,2011-08-16,28.282127615510824,summer
New York,2011-08-17,20.4283728216862,summer
New York,2011-08-18,33.68374069789475,summer
New York,2011-08-19,18.154792417745668,summer
New York,2011-08-20,25.71547648129364,summer
New York,2011-08-21,25.861063544456453,summer
New York,2011-08-22,22.10670983120459,summer
New York,2011-08-23,19.98249141910304,summer
New York,2011-08-24,29.769724659036008,summer
New York,2011-08-25,22.95833539127272,summer
New York,2011-08-26,19.340090698511396,summer
New York,2011-08-27,16.487033030017752,summer
New York,2011-08-28,22.405074814541383,summer
New York,2011-08-29,22.49075490043879,summer
New York,2011-08-30,14.319433174873325,summer
New York,2011-08-31,22.737354537364947,summer
New York,2011-09-01,11.897602652032358,autumn
New York,2011-09-02,17.009317394074984,autumn
New York,2011-09-03,14.922950718145596,autumn
New York,2011-09-04,3.075905559989124,autumn
New York,2011-09-05,14.034752174104966,autumn
New York,2011-09-06,14.760182063915908,autumn
New York,2011-09-07,17.55072535767263,autumn
New York,2011-09-08,14.11652797483287,autumn
New York,2011-09-09,13.072114707303893,autumn
New York,2011-09-10,5.171520641406479,autumn
New York,2011-09-11,14.239023212160049,autumn
New York,2011-09-12,13.411363782465342,autumn
New York,2011-09-13,16.331767332822494,autumn
New York,2011-09-14,23.054252129018412,autumn
New York,2011-09-15,14.136520775012215,autumn
New York,2011-09-16,13.867699200336155,autumn
New York,2011-09-17,12.344257615557678,autumn
New York,2011-09-18,19.241712423050558,autumn
New York,2011-09-19,13.681739572075804,autumn
New York,2011-09-20,4.848753281086729,autumn
New York,2011-09-21,19.507212599705404,autumn
New York,2011-09-22,14.025980121622462,autumn
New York,2011-09-23,21.90016299864089,autumn
New York,2011-09-24,20.98581288074609,autumn
New York,2011-09-25,15.11101374698732,autumn
New York,2011-09-26,14.675038342257816,autumn
New York,2011-09-27,14.95213917329438,autumn
New York,2011-09-28,20.61086142001296,autumn
New York,2011-09-29,17.607580656689713,autumn
New York,2011-09-30,13.581059425279516,autumn
New York,2011-10-01,14.117700545308466,autumn
New York,2011-10-02,19.951101364711505,autumn
New York,2011-10-03,15.771112977511818,autumn
New York,2011-10-04,7.18368912539214,autumn
New York,2011-10-05,17.00481214597336,autumn
New York,2011-10-06,21.262321109935886,autumn
New York,2011-10-07,22.622350841464833,autumn
New York,2011-10-08,15.278200243705484,autumn
New York,2011-10-09,5.429460378003949,autumn
New York,2011-10-10,22.9827533376616,autumn
New York,2011-10-11,14.482097321939616,autumn
New York,2011-10-12,8.429414651237277,autumn
